name,dob,houseID,houseZip,paymentDate,paymentAmount,rentAmount,age
Merry Quisenberry,1999-02-27,1678,92163,2011-05-01,1485.0,1485.0,23
Jeffie Helzer,1900-01-01,1084,92152,2011-07-01,1904.0,1904.0,122
Florinda Lonergan,1967-07-12,785,92126,2011-02-01,1135.0,1135.0,55
Catrice Palumbo,1900-01-01,339,92190,2011-06-01,1249.0,1249.0,122
Pricilla Janowski,1995-01-16,1897,92135,2012-08-01,1423.0,1423.0,27
Valeria Banerjee,1900-01-01,2353,92137,2011-04-01,1586.0,1586.0,122
Spring Ponce,1900-01-01,2166,92110,2010-05-01,1034.0,1034.0,122
Quinn Westfall,1960-08-06,1903,92194,2012-01-01,1578.0,1578.0,62
Ernest Florian,1900-01-01,714,92105,2011-12-01,1496.0,1496.0,122
Kathlene Olberding,1987-04-04,1214,92126,2011-06-07,1854.0,1854.0,35
Shyla Moritz,1960-02-24,2140,92108,2012-07-08,1699.0,1699.0,62
Mirella Milot,2003-06-21,1714,92192,2011-10-09,1620.0,1473.0,19
Mamie Remus,1999-10-18,1546,92199,2011-01-01,1393.0,1393.0,23
Elenor Kerfoot,1900-01-01,649,92105,2010-03-01,1493.0,1493.0,122
Delana Fino,1981-01-17,537,92126,2010-07-01,1412.0,1412.0,41
Deneen Volkert,1900-01-01,558,92192,2012-09-03,1593.0,1593.0,122
Hana Bellon,1900-01-01,904,92132,2010-06-01,1548.0,1548.0,122
Patti Mauch,1900-01-01,1865,92117,2011-01-01,1455.0,1455.0,122
Ian Mcmillon,1900-01-01,965,92131,2010-06-01,1414.0,1414.0,122
Jess Arter,1900-01-01,1107,92137,2010-12-03,1307.0,1307.0,122
Mitchell Tafolla,1900-01-01,1719,92158,2012-06-01,1061.0,1061.0,122
Xiomara Mcnabb,1968-01-20,2442,92172,2012-01-05,1970.0,1970.0,54
Micki Belvin,1900-01-01,1691,92163,2011-06-01,0.0,1605.0,122
Miranda Zickefoose,1900-01-01,1710,92170,2010-07-01,1882.0,1882.0,122
Kesha Cesar,1900-01-01,1246,92159,2011-04-05,1063.0,1063.0,122
Carlee Gibeault,1979-03-08,298,92147,2010-12-01,0.0,1192.0,43
Brice Mahaney,1984-04-20,245,92171,2010-08-01,1626.0,1626.0,38
Larraine Dotts,1971-02-06,1329,92169,2010-05-15,1798.0,1635.0,51
Arnette Finnell,1940-12-11,152,92160,2011-11-01,0.0,1802.0,82
Craig Jasmin,1900-01-01,455,92194,2011-12-01,1791.0,1791.0,122
Darron Schaffer,1900-01-01,512,92133,2010-04-01,1733.0,1733.0,122
Xuan Henningsen,1900-01-01,2443,92193,2011-02-01,1628.0,1628.0,122
Lettie Caron,2002-01-26,1409,92161,2012-07-01,1585.0,1585.0,20
Chelsie Dunmore,1983-10-07,378,92171,2011-02-18,1572.0,1367.0,39
Tawanna Porath,1900-01-01,2229,92113,2011-01-01,1646.0,1646.0,122
Lin Grosz,1900-01-01,1422,92115,2011-11-01,1982.0,1982.0,122
Shawnda Damron,1900-01-01,2097,92102,2012-02-01,1704.0,1704.0,122
Alleen Litz,1966-07-19,59,92129,2012-09-01,2055.0,2055.0,56
Elfreda Rowse,1900-01-01,654,92127,2012-09-08,1282.0,1282.0,122
Dian Buentello,1977-06-11,577,92111,2010-08-01,0.0,1290.0,45
Rufus Repka,1900-01-01,2010,92147,2012-06-13,1900.0,1728.0,122
Dominque Massey,1900-01-01,593,92139,2010-03-01,1509.0,1509.0,122
Alyssa Mintz,1900-01-01,76,92198,2011-05-01,1726.0,1726.0,122
Deja Lion,1900-01-01,536,92109,2010-10-01,2043.0,2043.0,122
Claude Nusbaum,1999-07-24,414,92101,2010-12-06,1226.0,1226.0,23
Suk Gould,1969-12-18,2186,92179,2010-12-01,1531.0,1531.0,53
Eliana Earl,1900-01-01,655,92104,2010-09-01,1494.0,1494.0,122
Crystal Donlon,1985-03-18,462,92193,2012-03-01,1077.0,1077.0,37
Jodie Dildine,1900-01-01,1122,92177,2010-08-01,1398.0,1398.0,122
Elenor Vince,1990-08-18,650,92169,2011-03-10,1578.0,1435.0,32
Delana Fino,1981-01-17,537,92126,2010-11-01,1412.0,1412.0,41
Tammie Beggs,1900-01-01,2210,92172,2011-08-02,1499.0,1499.0,122
Jc Eichelberger,1900-01-01,1075,92123,2011-06-01,1227.0,1227.0,122
Angelia Barragan,1951-01-05,93,92152,2012-08-01,1175.0,1175.0,71
Odessa Mcgown,1993-02-07,1832,92155,2011-08-01,1392.0,1392.0,29
Sanora Bondy,2014-05-25,2047,92126,2012-07-01,1374.0,1374.0,8
Vernie Whitelaw,1900-01-01,2372,92168,2010-09-01,1543.0,1543.0,122
Fran Cardinal,1951-11-26,793,92106,2011-02-05,1504.0,1504.0,71
Leonila Gillispie,1900-01-01,1397,92166,2012-09-03,2021.0,2021.0,122
Thea Gettings,1900-01-01,2259,92142,2011-03-01,1574.0,1574.0,122
Verla Harlin,1900-01-01,2367,92163,2011-07-01,1391.0,1391.0,122
Freida Poirer,1957-03-17,808,92170,2011-12-01,1096.0,1096.0,65
Kamala Harrison,1900-01-01,1187,92128,2010-08-01,1358.0,1358.0,122
Vada Pesina,1982-07-26,2351,92194,2010-03-01,1636.0,1636.0,40
Emmanuel Fleisher,1900-01-01,700,92102,2012-02-01,1893.0,1893.0,122
Fransisca Cuffie,1990-07-04,801,92115,2012-07-01,1109.0,1109.0,32
Jadwiga Schuette,1900-01-01,1013,92182,2010-11-01,1795.0,1795.0,122
Malik Alexandre,1984-11-02,1541,92116,2010-06-03,1508.0,1508.0,38
Kimberli Spaulding,2003-03-19,1256,92127,2010-03-01,1085.0,1085.0,19
Raymon Maul,1975-09-28,1917,92142,2010-04-01,1098.0,1098.0,47
Buffy Bruening,1900-01-01,263,92172,2010-10-01,1736.0,1736.0,122
Emil Mccarron,1954-05-18,696,92194,2012-08-01,1142.0,1142.0,68
Carol Dacosta,1987-07-05,317,92150,2010-08-01,1446.0,1446.0,35
Hai Doiron,1900-01-01,899,92110,2010-09-01,977.0,977.0,122
Delphia Hillwig,1978-10-21,549,92190,2012-05-01,1761.0,1761.0,44
Jody Steely,1987-12-10,1123,92137,2010-05-01,1748.0,1748.0,35
Robyn Rickett,1900-01-01,1954,92130,2010-02-01,1845.0,1845.0,122
Kimberely Stlouis,1900-01-01,1254,92136,2012-01-01,1403.0,1403.0,122
Dalene Bialaszewski,1900-01-01,469,92199,2010-05-11,1450.0,1160.0,122
Avril Densmore,1966-03-17,172,92113,2010-02-01,1512.0,1512.0,56
Renna Yeaton,1985-03-22,1937,92174,2010-02-02,1072.0,1072.0,37
Alvin Bise,1984-04-23,72,92153,2011-07-01,1466.0,1466.0,38
Fawn Pascal,1900-01-01,755,92187,2010-04-01,1545.0,1545.0,122
Shay Vides,1963-09-07,2108,92101,2010-08-01,1589.0,1589.0,59
Marita Iannuzzi,1900-01-01,1600,92124,2011-12-03,1713.0,1713.0,122
Shyla Dau,1900-01-01,2139,92127,2011-11-01,1821.0,1821.0,122
Tereasa Pinzon,1973-10-24,2243,92105,2012-06-01,1981.0,1981.0,49
Teisha Lanphere,1900-01-01,2235,92140,2010-02-01,1717.0,1717.0,122
Rodrigo Sarkisian,1986-03-20,1958,92166,2012-09-01,1244.0,1244.0,36
Jamila Decuir,1900-01-01,1025,92110,2012-06-01,1334.0,1334.0,122
Marietta Welcher,1900-01-01,1585,92159,2011-09-03,1540.0,1540.0,122
Ivan Berrey,1989-03-13,992,92113,2010-05-19,1474.0,1282.0,33
Beatris Schneider,1900-01-01,185,92120,2011-08-01,1514.0,1514.0,122
Amee Eakin,1900-01-01,81,92184,2012-01-01,1841.0,1841.0,122
Tommy Rendell,1992-02-11,2292,92159,2012-07-01,1481.0,1481.0,30
Sherron Sigala,1900-01-01,2125,92166,2011-09-01,1741.0,1741.0,122
Clemente Gingerich,1900-01-01,420,92108,2012-01-01,1484.0,1484.0,122
Jade Martensen,1900-01-01,1012,92194,2010-08-01,1657.0,1657.0,122
Bennie Schunk,1969-05-27,194,92109,2012-06-01,1415.0,1415.0,53
Delphia Palacio,1900-01-01,550,92128,2010-07-01,1895.0,1895.0,122
Paris Teston,1900-01-01,1861,92124,2010-12-15,1955.0,1778.0,122
Hilary Zucco,1900-01-01,940,92137,2012-05-01,2006.0,2006.0,122
Gisele Parlin,1957-02-09,855,92182,2011-09-01,1002.0,1002.0,65
Graham Monaghan,1970-12-03,876,92172,2010-03-01,1563.0,1563.0,52
Harlan Colletti,1973-04-22,909,92105,2012-04-01,1033.0,1033.0,49
Muriel Sprow,1970-12-26,1736,92142,2011-02-01,1328.0,1328.0,52
Lucila Fender,1900-01-01,1471,92139,2012-07-01,1374.0,1374.0,122
Richie Dacanay,2001-01-06,1946,92137,2012-02-01,1652.0,1652.0,21
Gala Griffis,1951-04-27,813,92195,2010-08-01,1159.0,1159.0,71
Tobias Zirkind,1900-01-01,2286,92130,2011-12-01,1109.0,1109.0,122
Octavia Stoddard,1900-01-01,1827,92121,2011-01-01,1233.0,1233.0,122
Alva Guadarrama,1989-10-11,69,92119,2012-05-13,2142.0,1948.0,33
Chieko Zamora,1965-06-27,390,92150,2012-07-01,1956.0,1956.0,57
Gema Gomer,1900-01-01,822,92195,2010-10-01,1016.0,1016.0,122
Dalila Mccalla,1900-01-01,471,92186,2012-02-05,1227.0,1227.0,122
Chantelle Eaker,1992-12-17,359,92103,2012-09-01,1705.0,1705.0,30
Johanna Philpot,1992-07-25,1130,92196,2012-04-01,1244.0,1244.0,30
Fe Taber,1900-01-01,769,92161,2010-09-01,1024.0,1024.0,122
Merle Ranallo,1900-01-01,1671,92139,2011-12-01,1226.0,1226.0,122
Crystal Donlon,1985-03-18,462,92193,2010-06-01,1077.0,1077.0,37
Russell Feenstra,1900-01-01,2014,92171,2011-11-01,2320.0,2320.0,122
Kary Wein,1942-04-12,1206,92115,2011-02-02,1864.0,1864.0,80
Jaymie Manzanares,1900-01-01,1068,92130,2010-03-01,1495.0,1495.0,122
Charlette Villeda,1993-01-04,370,92145,2010-02-01,1516.0,1516.0,29
Keenan Hallum,1982-05-17,1231,92169,2010-04-01,1342.0,1342.0,40
Marshall Fosdick,1900-01-01,1615,92135,2011-11-10,2295.0,2087.0,122
Cristin Bunch,2013-08-06,456,92179,2011-04-01,1974.0,1974.0,9
Candyce Vandervoort,1900-01-01,291,92121,2012-01-09,1798.0,1635.0,122
Delsie Tarrant,1900-01-01,553,92199,2011-07-02,1342.0,1342.0,122
Tommy Coppock,1971-02-02,2291,92110,2012-06-01,1754.0,1754.0,51
Maggie Balls,1900-01-01,1529,92150,2011-10-01,1587.0,1587.0,122
Signe Birney,1900-01-01,2142,92167,2012-07-01,1706.0,1706.0,122
Cassey Viverette,1900-01-01,334,92194,2012-08-01,1457.0,1457.0,122
Arlena Oren,1900-01-01,139,92172,2011-10-01,917.0,917.0,122
Antonina Sokolowski,1900-01-01,123,92108,2010-08-01,1293.0,1293.0,122
Jillian Xu,1981-11-19,1115,92177,2011-02-01,1320.0,1320.0,41
Marybeth Gula,1966-05-05,1629,92109,2012-04-01,1746.0,1746.0,56
Arcelia Petrick,1958-06-06,125,92142,2011-10-01,1564.0,1564.0,64
Lynnette Amsler,1989-11-26,1499,92117,2011-07-01,1179.0,1179.0,33
Milda Leick,1970-09-17,1700,92172,2010-08-02,1776.0,1776.0,52
Angla Durrah,1900-01-01,100,92160,2010-07-02,1863.0,1491.0,122
Misti Twining,1964-02-01,1718,92176,2012-01-01,718.0,718.0,58
Erasmo Plaisance,1980-02-19,706,92175,2011-01-01,1417.0,1417.0,42
Fleta Willms,1973-11-08,777,92174,2011-06-01,1361.0,1361.0,49
Jennell Maziarz,1900-01-01,1096,92106,2010-09-01,1195.0,1195.0,122
Gaynell Neff,1968-12-11,821,92136,2010-02-01,1332.0,1332.0,54
Jaymie Manzanares,1900-01-01,1069,92117,2012-04-01,1626.0,1626.0,122
Deneen Volkert,1900-01-01,557,92121,2011-12-06,1260.0,1260.0,122
Luana Pegram,1900-01-01,1464,92163,2011-12-04,1424.0,1424.0,122
Marhta Tharp,1900-01-01,1575,92102,2012-09-09,1747.0,1589.0,122
Jacinto Calcote,2017-06-11,999,92161,2011-05-15,-269.25,1795.0,5
Krysten Lanman,1939-11-13,1284,92138,2012-07-01,1169.0,1169.0,83
Margo Zoeller,1900-01-01,1572,92104,2010-12-01,1716.0,1716.0,122
Marybeth Gula,1966-05-05,1629,92109,2010-04-01,1746.0,1746.0,56
Mac Straley,1985-05-24,1509,92102,2012-04-01,1872.0,1872.0,37
Debera Italiano,1900-01-01,532,92186,2012-09-06,1024.0,1024.0,122
Arianna Aronson,1998-05-06,134,92113,2012-07-02,1497.0,1497.0,24
Roxanne Falgoust,1900-01-01,1998,92177,2010-02-01,1387.0,1387.0,122
Rubie Mirarchi,1982-01-07,2001,92135,2011-06-01,1212.0,1212.0,40
Jenny Magby,1973-01-26,1099,92145,2010-06-10,1569.0,1427.0,49
Shawnda Damron,1900-01-01,2097,92102,2012-01-01,1704.0,1704.0,122
Ryan Stanton,1900-01-01,2022,92174,2010-09-07,1482.0,1482.0,122
Wanda Crowden,1900-01-01,2404,92198,2011-02-01,1462.0,1462.0,122
Terri Dubuisson,1900-01-01,2249,92139,2012-09-01,1248.0,1248.0,122
Michele Luck,1900-01-01,1687,92179,2012-07-12,1991.0,1810.0,122
Hilary Zucco,1900-01-01,940,92137,2011-11-01,2006.0,2006.0,122
Kenyetta Mistretta,2001-05-20,1244,92127,2011-07-01,1489.0,1489.0,21
Eldon Reiss,1900-01-01,643,92135,2010-05-01,1432.0,1432.0,122
Cory Savage,1984-08-18,454,92117,2012-07-01,1750.0,1750.0,38
Cristin Bunch,2013-08-06,456,92179,2012-03-01,1974.0,1974.0,9
Shalonda Kerns,1900-01-01,2066,92179,2010-07-30,1895.0,1648.0,122
Kalyn Redner,1900-01-01,1186,92130,2011-03-07,1466.0,1466.0,122
Latarsha Gleaves,1989-06-21,1337,92120,2010-09-01,1677.0,1677.0,33
Rosaura Lamorte,1980-01-02,1984,92136,2011-02-01,1930.0,1930.0,42
Jacquiline Lamphear,1983-06-24,1010,92174,2011-10-02,1904.0,1904.0,39
Roxana Godard,1900-01-01,1996,92112,2012-04-01,2007.0,2007.0,122
Zoila Faler,1966-11-20,2472,92112,2012-05-01,1396.0,1396.0,56
Dwana Burdo,1986-08-23,616,92122,2012-08-01,1613.0,1613.0,36
Terrilyn Giles,1963-02-03,2253,92196,2011-03-01,1913.0,1913.0,59
Kimbra Sorenson,1900-01-01,1258,92107,2011-03-01,1721.0,1721.0,122
Marcie Hunton,1900-01-01,1553,92165,2011-12-01,1523.0,1523.0,122
Mellisa Bolanos,1900-01-01,1660,92163,2012-01-01,1330.0,1330.0,122
Valery Ensminger,1900-01-01,2354,92166,2011-03-03,1817.0,1817.0,122
Sheridan Clogston,1971-08-10,2118,92124,2010-10-01,893.0,893.0,51
Walton Talmadge,1900-01-01,2403,92136,2011-02-01,1922.0,1922.0,122
Dong Vong,1900-01-01,597,92132,2011-08-01,1383.0,1383.0,122
Leota Suazo,1954-12-06,1401,92184,2011-11-02,1506.0,1506.0,68
Tamra Trisler,1900-01-01,2213,92172,2010-03-01,1658.0,1658.0,122
Rachael Mings,1900-01-01,1904,92120,2010-08-04,1817.0,1817.0,122
Iva Bizzell,1964-08-03,990,92154,2011-12-01,0.0,1306.0,58
Ramona Daughtry,1900-01-01,1910,92187,2010-03-01,1543.0,1543.0,122
Noreen Kerschner,1975-02-20,1812,92139,2011-07-06,1384.0,1384.0,47
Babette Sharrow,1971-05-19,175,92110,2012-07-01,0.0,1629.0,51
Buffy Bruening,1900-01-01,263,92172,2011-12-01,1736.0,1736.0,122
Eldon Reiss,1900-01-01,643,92135,2011-01-01,1432.0,1432.0,122
Joselyn Plattner,1977-02-01,1153,92113,2011-01-01,1720.0,1720.0,45
Miesha Trosclair,1973-03-08,1693,92149,2010-09-10,1308.0,1047.0,49
Michaele Bachelor,1900-01-01,1684,92114,2012-07-01,989.0,989.0,122
Charleen Bost,1900-01-01,369,92116,2011-01-02,615.0,615.0,122
Halina Carron,1975-11-07,900,92193,2011-10-26,1304.0,1134.0,47
Abel Emmett,1974-01-17,3,92107,2010-08-01,1802.0,1802.0,48
Edyth Rhee,1900-01-01,633,92124,2011-12-03,1531.0,1531.0,122
Suzanna Hardee,1900-01-01,2194,92192,2011-08-01,1800.0,1800.0,122
Gianna Kelleher,1900-01-01,842,92196,2010-09-01,1481.0,1481.0,122
Annamae Slayton,1900-01-01,110,92174,2010-11-17,1432.0,1246.0,122
Gregg Disney,1981-02-25,883,92175,2010-05-01,1923.0,1923.0,41
Versie Shelley,1990-12-26,2377,92172,2011-02-05,1337.0,1337.0,32
Maisha Furniss,1900-01-01,1536,92130,2011-10-01,1688.0,1688.0,122
Tequila Sarro,1961-08-10,2242,92119,2010-02-01,1566.0,1566.0,61
Ceola Costas,2001-01-12,352,92165,2010-08-07,1938.0,1938.0,21
Dara Prevost,1900-01-01,501,92149,2012-01-05,1850.0,1850.0,122
Carmelita Kepley,1900-01-01,310,92196,2010-02-01,1683.0,1683.0,122
Delmar Facey,1900-01-01,541,92161,2010-06-01,1587.0,1587.0,122
Susannah Camilleri,1900-01-01,2189,92109,2011-12-01,1520.0,1520.0,122
Lucila Fender,1900-01-01,1470,92190,2010-11-01,1390.0,1390.0,122
Porfirio Machnik,1985-02-25,1892,92160,2011-03-01,1255.0,1255.0,37
Loretta Hauk,1900-01-01,1451,92108,2010-10-01,1226.0,1226.0,122
Sherry Chaplin,1900-01-01,2126,92137,2010-06-01,1762.0,1762.0,122
Delta Gioia,1900-01-01,554,92196,2012-03-01,1639.0,1639.0,122
Jazmine Kittel,1900-01-01,1073,92175,2012-01-01,1260.0,1260.0,122
Cleta Beachy,1900-01-01,425,92147,2012-08-01,1682.0,1682.0,122
Signe Birney,1900-01-01,2141,92115,2010-03-01,1228.0,1228.0,122
Sherry Chaplin,1900-01-01,2126,92137,2010-08-01,1762.0,1762.0,122
Mariko Austell,1978-10-27,1589,92150,2012-08-01,1449.0,1449.0,44
Teodoro Menzel,1900-01-01,2239,92160,2012-01-09,1469.0,1336.0,122
Shanika Harlow,1994-06-13,2076,92113,2012-05-01,1257.0,1257.0,28
Marjory Kite,1900-01-01,1602,92145,2011-03-01,1637.0,1637.0,122
Magdalen Pimentel,1900-01-01,1528,92115,2010-09-01,2065.0,1652.0,122
Norman Easterwood,1900-01-01,1818,92115,2011-06-01,1777.0,1777.0,122
Mamie Remus,1999-10-18,1546,92199,2012-09-01,1393.0,1393.0,23
Jamaal Noon,1900-01-01,1019,92111,2010-07-01,1138.0,1138.0,122
Nga Drumm,1961-09-18,1779,92117,2011-08-01,1542.0,1542.0,61
Weldon Strunk,1900-01-01,2416,92159,2010-03-01,1436.0,1436.0,122
Tammie Beggs,1900-01-01,2210,92172,2010-06-01,1499.0,1499.0,122
Ardith Cournoyer,1900-01-01,132,92103,2010-04-02,1687.0,1687.0,122
Linsey Stotler,2001-12-04,1425,92153,2012-02-01,1821.0,1821.0,21
Cierra Liakos,1966-11-04,401,92129,2011-02-01,1351.0,1351.0,56
Hai Doiron,1900-01-01,899,92110,2012-03-01,977.0,977.0,122
Hilda Zuehlke,1975-11-09,941,92186,2012-06-01,1594.0,1594.0,47
Davina Burgo,1900-01-01,518,92164,2011-09-01,1622.0,1622.0,122
Jaquelyn Brower,1900-01-01,1050,92170,2011-04-01,1661.0,1661.0,122
Harold Bobby,1900-01-01,914,92172,2012-01-01,1208.0,1208.0,122
Teri Alderson,1989-02-27,2246,92116,2011-02-01,1344.0,1344.0,33
Joaquina Leitner,1900-01-01,1119,92171,2011-07-01,1353.0,1353.0,122
Suk Gould,1969-12-18,2186,92179,2012-05-01,1531.0,1531.0,53
Clifford Hammersley,2008-08-09,429,92114,2012-03-01,1354.0,1354.0,14
Melony Seavey,1900-01-01,1664,92123,2010-02-01,1481.0,1481.0,122
Giuseppe Hellmann,1900-01-01,861,92116,2011-10-01,658.0,658.0,122
Fawn Sage,1979-10-17,756,92103,2011-05-31,2063.0,1794.0,43
Dorthey Lodge,1967-01-22,608,92186,2012-01-01,1154.0,1154.0,55
Ronna Messer,1966-04-08,1967,92139,2010-06-10,979.0,890.0,56
Lettie Piano,1974-12-27,1411,92134,2012-02-01,1969.0,1969.0,48
Rosamond Ramsburg,1972-02-22,1977,92182,2010-12-01,1339.0,1339.0,50
Beryl Frison,1966-06-26,201,92117,2011-11-01,1521.0,1521.0,56
Martina Poche,1900-01-01,1617,92106,2010-10-01,1567.0,1567.0,122
Kylie Beumer,1900-01-01,1299,92171,2012-05-01,1687.0,1687.0,122
Myrna Larmon,1992-02-09,1741,92197,2011-02-01,1669.0,1669.0,30
Pandora Gatling,1974-03-27,1859,92138,2011-08-01,-231.15,1541.0,48
Lashaunda Weingartner,1900-01-01,1334,92155,2011-05-01,1341.0,1341.0,122
Carolynn Torgrimson,1977-06-17,326,92199,2012-01-01,1491.0,1491.0,45
Kati Sharif,1900-01-01,1218,92114,2010-03-07,1858.0,1858.0,122
Ellsworth Maclennan,1900-01-01,667,92145,2010-12-01,924.0,924.0,122
Lavon Lossing,1900-01-01,1355,92161,2011-01-01,1789.0,1789.0,122
Vina Sheedy,1979-04-10,2381,92122,2012-06-01,2092.0,2092.0,43
Kristal Meals,1900-01-01,1280,92134,2011-02-17,2332.0,2028.0,122
Aaron Huston,1900-01-01,1,92194,2012-09-01,1720.0,1720.0,122
Laronda Humiston,1981-01-18,1328,92158,2012-09-01,1360.0,1360.0,41
Dusti Rueb,1900-01-01,615,92184,2012-07-09,1888.0,1717.0,122
Shirly Bruneau,1964-08-01,2138,92182,2012-03-10,1496.0,1360.0,58
Reyes Gullickson,2016-07-23,1941,92150,2012-02-02,1625.0,1625.0,6
Jewel Jiang,1996-11-08,1114,92160,2011-08-01,1321.0,1321.0,26
Juliana Hepworth,1985-09-19,1169,92128,2012-05-01,1209.0,1209.0,37
Polly Eaker,1972-11-12,1891,92165,2012-03-25,1569.0,1365.0,50
Brain Cassity,1986-06-22,236,92101,2011-01-01,1408.0,1408.0,36
Daria Vangieson,1982-03-24,507,92120,2011-01-01,1626.0,1626.0,40
Christian Arredondo,1971-09-15,394,92121,2010-02-01,1231.0,1231.0,51
Wai Legge,1900-01-01,2399,92165,2011-03-01,2115.0,2115.0,122
Jaimie Tsang,1900-01-01,1015,92171,2010-11-20,1972.0,1578.0,122
Wai Legge,1900-01-01,2399,92165,2012-07-01,2115.0,2115.0,122
Oscar Howarth,1900-01-01,1846,92182,2012-03-01,1150.0,1150.0,122
Warren Wengert,1977-09-28,2411,92197,2011-06-01,1697.0,1697.0,45
Julieta Weaver,1900-01-01,1174,92179,2012-01-15,1744.0,1586.0,122
Blair Schroder,1973-08-01,216,92122,2011-11-04,1557.0,1557.0,49
Erik Gullett,1954-11-03,710,92122,2010-05-01,0.0,1322.0,68
Marjory Kite,1900-01-01,1602,92145,2010-12-01,-245.55,1637.0,122
Leoma Enz,1900-01-01,1390,92184,2012-04-01,1841.0,1841.0,122
Freeman Strzelecki,1975-03-20,807,92160,2012-09-01,1789.0,1789.0,47
Marisol Mcpartland,1900-01-01,1598,92198,2010-04-07,1621.0,1621.0,122
Nicola Almeda,1900-01-01,1791,92153,2012-03-02,1498.0,1498.0,122
Rupert Hutchings,1997-06-25,2011,92177,2012-05-01,1405.0,1405.0,25
Venessa Ishibashi,1900-01-01,2360,92132,2010-11-04,1172.0,1172.0,122
Colette Swaney,1999-01-16,439,92155,2012-05-10,1731.0,1574.0,23
Sheilah Costas,1970-05-28,2109,92177,2010-06-02,851.0,851.0,52
Oda Poirer,1900-01-01,1829,92197,2012-04-01,1352.0,1352.0,122
Alvin Bise,1984-04-23,74,92133,2012-07-01,1741.0,1741.0,38
Alita Villasenor,1900-01-01,56,92175,2012-08-05,1135.0,1135.0,122
Elyse Haner,1900-01-01,681,92176,2010-10-01,1352.0,1352.0,122
Kati Sharif,1900-01-01,1218,92114,2012-01-02,1858.0,1858.0,122
Vina Sheedy,1979-04-10,2381,92122,2011-05-01,2092.0,2092.0,43
Marylyn Cardenas,1900-01-01,1634,92121,2011-10-01,1559.0,1559.0,122
Normand Palmquist,1992-08-10,1817,92160,2011-09-01,1584.0,1584.0,30
Trent Lammers,1970-04-15,2320,92130,2010-12-01,1376.0,1376.0,52
Nevada Buggs,1900-01-01,1776,92153,2011-04-01,933.0,933.0,122
September Vesely,1981-12-02,2063,92198,2012-07-01,1395.0,1395.0,41
Renna Yeaton,1985-03-22,1937,92174,2011-11-04,1072.0,1072.0,37
Wei Losh,1968-04-10,2414,92182,2012-02-01,1539.0,1539.0,54
Lana Mahar,1961-09-25,1313,92179,2010-05-01,1747.0,1747.0,61
Catrice Tyree,1978-04-14,340,92116,2011-06-02,1364.0,1364.0,44
Isaac Ivery,2007-10-08,981,92119,2011-06-01,1478.0,1478.0,15
Meagan Mitchum,1984-01-19,1649,92179,2010-07-01,1661.0,1661.0,38
Tonie Laberge,1978-04-11,2302,92142,2011-05-01,1660.0,1660.0,44
Annett Pooley,1900-01-01,116,92102,2011-05-10,1742.0,1584.0,122
Merrie Amaker,1985-02-28,1674,92150,2012-09-01,1956.0,1956.0,37
Naoma Pylant,1954-07-22,1757,92134,2012-01-01,1275.0,1275.0,68
Darron Spagnuolo,1900-01-01,513,92119,2011-07-01,1843.0,1843.0,122
Melida Davalos,1980-11-12,1656,92137,2010-12-01,1608.0,1608.0,42
Jayme Koonce,1957-04-19,1066,92124,2011-06-09,2024.0,1840.0,65
Nickole Compton,2000-10-06,1789,92166,2010-12-01,1661.0,1661.0,22
Lory Kothari,1980-04-16,1458,92142,2012-09-01,1525.0,1525.0,42
Katherine Jelley,1900-01-01,1212,92186,2012-08-01,1238.0,1238.0,122
Dominic Garofalo,1981-12-24,590,92159,2012-04-01,1602.0,1602.0,41
Precious Courtemanche,1972-04-19,1895,92186,2010-06-01,1638.0,1638.0,50
Ettie Rozek,1983-04-09,729,92103,2011-05-01,1046.0,1046.0,39
Elden Gillenwater,1900-01-01,641,92129,2012-03-12,1017.0,925.0,122
Josphine Shead,1900-01-01,1159,92167,2011-04-01,1714.0,1714.0,122
Aurelia Delay,1957-03-16,164,92112,2010-09-01,1244.0,1244.0,65
Walton Talmadge,1900-01-01,2403,92136,2011-10-01,1922.0,1922.0,122
Jame Metzer,1900-01-01,1022,92109,2010-06-01,1292.0,1292.0,122
Larae Netherland,1900-01-01,1322,92152,2010-10-03,1902.0,1522.0,122
Lennie Schoonover,1900-01-01,1385,92109,2012-03-01,1686.0,1686.0,122
Toni Cluff,1971-07-22,2299,92137,2010-06-03,1188.0,1188.0,51
Jordon Shadley,1900-01-01,1147,92184,2012-09-01,1467.0,1467.0,122
Lane Scroggs,1900-01-01,1316,92160,2012-07-01,1364.0,1364.0,122
Hwa Gano,1983-02-05,960,92175,2011-12-01,1434.0,1434.0,39
Ying Koogler,1900-01-01,2455,92166,2010-12-01,1474.0,1474.0,122
Jenelle Hardin,1988-05-05,1090,92192,2012-02-06,1053.0,1053.0,34
Carol Dacosta,1987-07-05,317,92150,2011-01-01,1446.0,1446.0,35
Lucila Fender,1900-01-01,1470,92190,2011-08-01,1390.0,1390.0,122
Wilson Ressler,1969-05-18,2437,92117,2011-08-01,1606.0,1606.0,53
Arlette Maclean,1900-01-01,141,92196,2011-09-07,1565.0,1565.0,122
Judy Groth,1900-01-01,1164,92198,2011-12-09,2510.0,2282.0,122
Nan Kueter,1963-01-28,1753,92112,2010-07-01,1415.0,1415.0,59
Karmen Kroner,1900-01-01,1196,92192,2011-03-03,1404.0,1404.0,122
Lee Rumsey,1967-03-24,1369,92177,2012-08-01,1305.0,1305.0,55
